state,district,month,enrol_0_17,demo_0_17,enrol_total,cis,root_cause
Tamil Nadu,Tirupattur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tiruppur,2025-03,0.0,1481.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruppur,2025-04,0.0,697.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruppur,2025-05,0.0,693.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruppur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tiruppur,2025-07,0.0,277.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvallur,2025-03,0.0,2896.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvallur,2025-04,0.0,792.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvallur,2025-05,0.0,854.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvallur,2025-06,0.0,334.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvallur,2025-07,0.0,798.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvannamalai,2025-03,0.0,972.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvannamalai,2025-04,0.0,78.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvannamalai,2025-05,0.0,272.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Tiruvannamalai,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tiruvannamalai,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tiruvarur,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tiruvarur,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,Tiswadi,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,Tiswadi,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,Tiswadi,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Tonk,2025-03,0.0,1093.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Tonk,2025-04,0.0,892.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Tonk,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Tonk,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Tseminyu,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Tseminyu,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Tuensang,2025-03,0.0,110.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Nagaland,Tuensang,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Tuensang,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Tumakuru,2025-03,0.0,1286.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumakuru,2025-04,0.0,331.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumakuru,2025-05,0.0,423.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumakuru,2025-06,0.0,171.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumakuru,2025-07,0.0,98.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumkur,2025-03,0.0,883.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Tumkur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Tumkur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Tumkur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Tumkur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Tuticorin,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Udaipur,2025-03,0.0,2318.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Udaipur,2025-05,0.0,72.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Udaipur,2025-06,0.0,354.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Assam,Udalguri,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Udalguri,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Udham Singh Nagar,2025-03,0.0,2908.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Udham Singh Nagar,2025-04,0.0,2281.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Udham Singh Nagar,2025-05,0.0,1613.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Udham Singh Nagar,2025-06,0.0,1407.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Udham Singh Nagar,2025-07,0.0,2568.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Udham Singh Nagar,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Udhampur,2025-03,0.0,379.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Udhampur,2025-04,0.0,214.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Udhampur,2025-05,0.0,40.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Udhampur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Udhampur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Udhampur,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Udhampur,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-03,0.0,1135.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Udupi,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Udupi,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Ujjain,2025-03,0.0,2175.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Ujjain,2025-04,0.0,1231.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Ujjain,2025-05,0.0,543.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Ujjain,2025-06,0.0,803.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Ujjain,2025-07,0.0,1128.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Ukhrul,2025-03,0.0,176.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Ukhrul,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Ukhrul,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Ukhrul,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Ukhrul,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Umaria,2025-03,0.0,646.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Umaria,2025-04,0.0,127.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Umaria,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Umaria,2025-06,0.0,517.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Umaria,2025-07,0.0,1092.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Una,2025-03,0.0,121.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Una,2025-04,0.0,108.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Una,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Una,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Una,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,Unakoti,2025-03,0.0,170.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tripura,Unakoti,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,Unakoti,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,Unakoti,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Siang,2025-03,0.0,12.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,Upper Siang,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Siang,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Siang,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Siang,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Subansiri,2025-03,0.0,106.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,Upper Subansiri,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Subansiri,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Subansiri,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,Upper Subansiri,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Uttar Bastar Kanker,2025-03,0.0,128.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Uttar Bastar Kanker,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Uttar Bastar Kanker,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Uttar Bastar Kanker,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Uttar Bastar Kanker,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Uttar Dinajpur,2025-03,0.0,1488.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Uttar Dinajpur,2025-06,0.0,1323.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Uttar Dinajpur,2025-07,0.0,3430.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Uttara Kannada,2025-03,0.0,1738.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Uttara Kannada,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Uttara Kannada,2025-05,0.0,309.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Uttara Kannada,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Uttara Kannada,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Uttarkashi,2025-03,0.0,189.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Uttarkashi,2025-04,0.0,98.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Uttarkashi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Uttarkashi,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Uttarkashi,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Vaishali,2025-03,0.0,3660.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Vaishali,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Vaishali,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Vaishali,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Valsad,2025-03,0.0,3409.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Valsad,2025-06,0.0,510.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Varanasi,2025-03,0.0,4331.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Vellore,2025-03,0.0,1267.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Vellore,2025-04,0.0,210.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Vellore,2025-05,0.0,216.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Vellore,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Vidisha,2025-03,0.0,1146.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Vidisha,2025-06,0.0,851.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Vijayanagara,2025-03,0.0,859.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Vijayanagara,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Vijayanagara,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Vijayanagara,2025-06,0.0,37.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Vijayanagara,2025-07,0.0,116.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Vijayapura,2025-03,0.0,4662.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Vijayapura,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Vijayapura,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Vijayapura,2025-06,0.0,448.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Vikarabad,2025-03,0.0,1011.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Vikarabad,2025-04,0.0,250.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Vikarabad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Vikarabad,2025-06,0.0,768.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Vikarabad,2025-07,0.0,606.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Villupuram,2025-03,0.0,751.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Villupuram,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Villupuram,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Villupuram,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Villupuram,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Viluppuram,2025-03,0.0,57.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Viluppuram,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Viluppuram,2025-05,0.0,65.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Viluppuram,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Viluppuram,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Puducherry,Viluppuram,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Puducherry,Viluppuram,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Puducherry,Viluppuram,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Puducherry,Viluppuram,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Virudhunagar,2025-03,0.0,954.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Virudhunagar,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tamil Nadu,Virudhunagar,2025-05,0.0,462.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Virudhunagar,2025-06,0.0,234.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tamil Nadu,Virudhunagar,2025-07,0.0,584.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Visakhapatnam,2025-03,0.0,3222.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Visakhapatnam,2025-04,0.0,1034.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Visakhapatnam,2025-05,0.0,1637.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Visakhapatnam,2025-06,0.0,1975.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Visakhapatnam,2025-07,0.0,317.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Vizianagaram,2025-03,0.0,2141.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Vizianagaram,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Vizianagaram,2025-05,0.0,716.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Vizianagaram,2025-06,0.0,600.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Vizianagaram,2025-07,0.0,134.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Wanaparthy,2025-03,0.0,1151.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Wanaparthy,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Wanaparthy,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Wanaparthy,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Wanaparthy,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Warangal,2025-03,0.0,728.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Warangal,2025-03,0.0,1400.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Warangal,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Warangal,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Warangal,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Warangal,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal (urban),2025-11,0.0,5.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Warangal Rural,2025-03,0.0,193.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Warangal Rural,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Rural,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Rural,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Rural,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Urban,2025-03,0.0,536.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Warangal Urban,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Urban,2025-05,0.0,266.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Warangal Urban,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Warangal Urban,2025-07,0.0,176.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Wardha,2025-03,0.0,564.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Wardha,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Wardha,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Wardha,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Wardha,2025-07,0.0,176.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Washim,2025-03,0.0,239.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Washim,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Washim,2025-06,0.0,104.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Kerala,Wayanad,2025-03,0.0,410.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Kerala,Wayanad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Wayanad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Wayanad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Wayanad,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West,2025-03,0.0,34.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Sikkim,West,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,West Champaran,2025-03,0.0,4317.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,West Champaran,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,West Champaran,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Meghalaya,West Garo Hills,2025-03,0.0,287.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,West Godavari,2025-03,0.0,2189.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,West Godavari,2025-04,0.0,434.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,West Godavari,2025-05,0.0,874.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,West Godavari,2025-06,0.0,1094.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,West Godavari,2025-07,0.0,701.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,West Kameng,2025-03,0.0,25.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,West Kameng,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Kameng,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Kameng,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,West Karbi Anglong,2025-03,0.0,56.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,West Medinipur,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Medinipur,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Medinipur,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Midnapore,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Midnapore,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Midnapore,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Midnapore,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,West Midnapore,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,West Nimar,2025-03,0.0,22.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,West Nimar,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,West Nimar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,West Nimar,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,West Nimar,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Siang,2025-03,0.0,110.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Arunachal Pradesh,West Siang,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Siang,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Siang,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Arunachal Pradesh,West Siang,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West Sikkim,2025-03,0.0,75.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Sikkim,West Sikkim,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Sikkim,West Sikkim,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,West Singhbhum,2025-03,0.0,771.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,West Singhbhum,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,West Singhbhum,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,West Singhbhum,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,West Tripura,2025-03,0.0,677.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Tripura,West Tripura,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,West Tripura,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Tripura,West Tripura,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Wokha,2025-03,0.0,70.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Nagaland,Wokha,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Wokha,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Nagaland,Wokha,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Y. S. R,2025-03,0.0,274.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Y. S. R,2025-04,0.0,346.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Y. S. R,2025-05,0.0,544.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Y. S. R,2025-06,0.0,479.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
