district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_total_sum,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,cost_burden_index,service_efficiency,compliance_rate,roi_potential,crisis_flag,cluster,persona_name,priority,strategy,pca_1,pca_2
Sant Ravidas Nagar Bhadohi,0.7805,3.114,21.0,8.755950357709132,84.0,21.0,0.0,-0.1485,-0.35724999999999996,5.496,7.5,0.042454594,Uttar Pradesh,0.3979977435322333,1.0,0.0008219669699903194,-4.496,0.0013651729219034412,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-2.113740908685919,0.3002498249819056
Saran,0.6198888888888888,2.854444444444445,2690.8888888888887,2439.634421611384,24218.0,2666.5555555555557,24.333333333333332,0.5078888888888888,1.460222222222222,9156.305555555555,23.333333333333332,6.391800927777777,Bihar,0.9062909066125586,1.0,0.12375219608475851,-9155.305555555555,0.17492993556961658,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9091570512545467,3.1951071875325288
Sarangarh-Bilaigarh,0.259,9.35825,46.5,21.142374511865974,186.0,45.75,0.75,0.25,0.333,44.46,6.75,0.042922836,Chhattisgarh,0.44510262130244155,1.0,0.0008310326427879961,-43.46,0.003022882898500477,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8823061397960853,-0.6359880317910872
Satara,0.7038888888888889,6.588555555555555,669.0,564.2554829153191,6021.0,651.6666666666666,17.333333333333332,0.5552222222222222,1.4394444444444445,3734.3895555555555,34.77777777777778,3.982276335,Maharashtra,0.8421723625601778,1.0,0.07710118751210068,-3733.3895555555555,0.043490508797781054,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.0678744719243486,1.3680094773307983
Satna,0.37177777777777776,3.765888888888889,1475.111111111111,1664.1264558653922,13276.0,1460.4444444444443,14.666666666666666,0.32255555555555554,0.8777777777777778,10351.597666666667,11.444444444444445,3.9845546577777773,Madhya Pradesh,1.127372081504594,1.0,0.07714529831128321,-10350.597666666667,0.09589436884227558,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.155126120503645,1.2624276152814333
Sawai Madhopur,0.3814444444444445,4.233444444444444,749.3333333333334,846.1706388193813,6744.0,739.7777777777778,9.555555555555555,0.3412222222222222,0.15288888888888888,5538.462888888888,11.88888888888889,3.322293831666667,Rajasthan,1.12772630673396,1.0,0.0643232106808648,-5537.462888888888,0.04871283695934819,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.194322308357635,0.07334471611433886
Sehore,0.41911111111111116,2.7447777777777778,724.2222222222222,761.0045626962064,6518.0,718.1111111111111,6.111111111111111,0.3373333333333333,0.36666666666666664,8682.475222222223,8.222222222222221,3.077592,Madhya Pradesh,1.0493398290586577,1.0,0.059585517909002905,-8681.475222222223,0.0470804079627864,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.45788933377422525,0.4662809399943062
Senapati,0.1348888888888889,1.8447777777777778,166.77777777777777,216.20637003669538,1501.0,165.0,1.7777777777777777,0.2623333333333333,2.861111111111111,1806.6536666666666,10.11111111111111,0.03460239833333333,Manipur,1.2886472386293102,1.0,0.0006699399483704421,-1805.6536666666666,0.010841928866545319,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.8378718906291795,-0.19568919896828713
Seoni,0.29011111111111115,4.006333333333334,675.6666666666666,874.0040045674849,6081.0,674.5555555555555,1.1111111111111112,0.29144444444444445,0.2555555555555556,12186.998333333333,7.333333333333333,0.09167312555555557,Madhya Pradesh,1.2916315338435738,1.0,0.0017748911046574166,-12185.998333333333,0.043923897026956746,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.1785636776041815,0.13282703860368464
Sepahijala,0.38666666666666666,4.053555555555556,192.0,185.75050470994688,1728.0,188.66666666666666,3.3333333333333335,0.34711111111111115,-0.2062222222222222,1818.5312222222224,3.111111111111111,1.238743627777778,Tripura,0.9624378482380668,1.0,0.023983419705281277,-1817.5312222222224,0.012481581000260034,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.6163731109655057,-0.6592254309810721
Seraikela-Kharsawan,0.2982222222222222,3.854111111111111,376.55555555555554,462.75050273098327,3389.0,373.22222222222223,3.3333333333333335,0.2992222222222222,0.4166666666666667,5742.053666666667,6.444444444444445,0.06406976555555555,Jharkhand,1.2256487712121393,1.0,0.001240460126922663,-5741.053666666667,0.02447921181127387,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5464319195798112,-0.3800555153436191
Seraikela-kharsawan,0.3775555555555556,2.634888888888889,95.66666666666667,121.96105935912495,861.0,95.66666666666667,0.0,0.2912222222222222,0.1527777777777778,1068.4904444444446,6.222222222222222,0.029350953222222222,Jharkhand,1.2616661313012925,1.0,0.0005682662772937507,-1067.4904444444446,0.006219121088671232,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.1505408333093206,-0.8470562325364772
Serchhip,0.171,2.2436666666666665,11.333333333333334,15.819292019556375,102.0,10.666666666666666,0.6666666666666666,0.246,0.2594444444444444,897.1917777777777,1.4444444444444444,0.023847824444444443,Mizoram,1.2826452988829493,1.0,0.0004617197375497472,-896.1917777777777,0.0007367599895986825,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.2168556350208156,-1.3809721730681324
Shahdara,0.3304444444444445,4.603555555555555,188.88888888888889,249.00423914285295,1700.0,181.77777777777777,7.111111111111111,0.1068888888888889,-0.1111111111111111,1170.6337777777778,2.2222222222222223,4.553297261777778,Delhi,1.3113154782245036,1.0,0.08815677176723674,-1169.6337777777778,0.012279333159978041,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.1501494893708636,-1.0127611973584758
Shahdol,0.30444444444444446,4.580222222222222,588.5555555555555,731.5670015642982,5297.0,582.0,6.555555555555555,0.3343333333333333,0.3333333333333333,10899.860444444445,8.11111111111111,0.10376573333333333,Madhya Pradesh,1.240878819087577,1.0,0.0020090171022910616,-10898.860444444445,0.03826095749906099,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.0132116773518947,0.07945058668547914
Shaheed Bhagat Singh Nagar,0.28055555555555556,2.7525555555555554,105.11111111111111,142.1051058586957,946.0,100.22222222222223,4.888888888888889,0.2644444444444444,0.6294444444444445,2274.372444444444,12.666666666666666,0.022329685444444445,Punjab,1.3392104217049856,1.0,0.00043232692051199315,-2273.372444444444,0.006833087746670134,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.4616694953055264,-0.8437271866348789
Shahjahanpur,0.6185555555555555,4.682777777777777,2699.0,2220.5047849531875,24291.0,2649.3333333333335,49.666666666666664,0.16966666666666666,-0.07933333333333333,5302.239888888889,9.222222222222221,12.599637228888888,Uttar Pradesh,0.8224091796122917,1.0,0.24394263753899106,-5301.239888888889,0.17545722458178037,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.3995939516691037,2.379271018208641
Shajapur,0.33666666666666667,3.2615555555555553,780.5555555555555,978.5087009208338,7025.0,778.5555555555555,2.0,0.31555555555555553,0.5555555555555556,12158.884333333333,9.444444444444445,0.09306716777777778,Madhya Pradesh,1.252001465494385,1.0,0.0018018812735290954,-12157.884333333333,0.050742538499321026,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.2431868013728948,0.48007034287418593
Shamator,0.5786,1.6725999999999999,49.4,61.419052418610306,247.0,44.8,4.6,0.024399999999999998,-0.39980000000000004,16.752000000000002,0.8,0.097029593,Nagaland,1.2186319924327442,1.0,0.0018785981219748306,-15.752000000000002,0.003211406778191904,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.9140906327076391,-0.683068132942015
Shamli,0.34477777777777774,4.872,911.1111111111111,1016.2529759420688,8200.0,904.7777777777778,6.333333333333333,0.18122222222222223,-0.41277777777777774,7844.951555555555,4.888888888888889,2.1700603055555554,Uttar Pradesh,1.1141767308415909,1.0,0.04201472033989459,-7843.951555555555,0.05922972465401173,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.1530309980383667,0.03628480896767192
Sheikhpura,0.2776666666666667,2.9122222222222223,355.44444444444446,460.8329716695386,3199.0,353.1111111111111,2.3333333333333335,0.26866666666666666,-0.5474444444444444,3272.685,3.5555555555555554,0.10811078444444444,Bihar,1.2928605813671594,1.0,0.002093142002796601,-3271.685,0.023106815752217506,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.11860543922875043,-1.038491419163802
Sheikpura,0.8345,5.2067499999999995,7.25,3.8622100754188224,29.0,7.25,0.0,-0.13625,-0.732,9.931750000000001,2.0,0.0375892855,Bihar,0.4681466758083421,1.0,0.0007277693223620523,-8.931750000000001,0.000471309699228569,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-2.3279611850380855,0.21416093000892658
Sheohar,0.29244444444444445,3.0157777777777777,362.44444444444446,434.1860520304375,3262.0,361.22222222222223,1.2222222222222223,0.3473333333333333,-0.6193333333333333,3283.550222222222,2.7777777777777777,0.13924327111111112,Bihar,1.1946421486621637,1.0,0.002695900699150264,-3282.550222222222,0.023561873392851984,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.2886067488789798,-0.9652399874802012
Sheopur,0.531,3.253222222222222,803.3333333333334,644.3376444070299,7230.0,787.8888888888889,15.444444444444445,0.22933333333333333,-0.5333333333333333,2998.3700000000003,2.7777777777777777,7.0667030111111115,Madhya Pradesh,0.8010828567016534,1.0,0.13681903216091212,-2997.3700000000003,0.05222328161567132,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.007217419249396,0.23752688534043156
Shi-yomi,0.15666666666666665,1.0776666666666666,3.888888888888889,6.918172526839086,35.0,3.3333333333333335,0.5555555555555556,0.26666666666666666,-0.2777777777777778,28.436444444444444,0.4444444444444444,0.022592592777777778,Arunachal Pradesh,1.4150807441261766,1.0,0.00043741709153490374,-27.436444444444444,0.0002528098003524891,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.004037567812828847,-1.7806624538034896
Shimla,0.23911111111111114,2.413222222222222,185.55555555555554,230.46860475513316,1670.0,183.22222222222223,2.3333333333333335,0.28933333333333333,1.436777777777778,2818.4545555555555,23.444444444444443,0.02120857233333333,Himachal Pradesh,1.2353885901108985,1.0,0.00041062095514682155,-2817.4545555555555,0.012062639045390193,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9209888732141337,-0.43657403437047065
Shimoga,0.32033333333333336,2.522222222222222,251.11111111111111,308.2910331344574,2260.0,251.11111111111111,0.0,0.31,0.614,2083.8103333333333,22.0,0.025623311222222223,Karnataka,1.2228379454429776,1.0,0.0004960950865870712,-2082.8103333333333,0.01632428996561787,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.26487777178363425,-0.5699828103781643
Shivamogga,0.23122222222222222,2.863555555555555,247.66666666666666,302.45412875343595,2229.0,242.88888888888889,4.777777777777778,0.31033333333333335,0.7777777777777778,3692.9571111111113,22.77777777777778,0.026335035333333333,Karnataka,1.216303466836874,1.0,0.0005098748370442078,-3691.9571111111113,0.01610037271387709,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.6321815469302499,-0.6126612363595705
Shivpuri,0.5938888888888889,2.6024444444444446,1415.6666666666667,1284.9200364225005,12741.0,1332.6666666666667,83.0,0.36188888888888887,0.4444444444444444,6860.941333333333,9.666666666666666,8.562003573333334,Madhya Pradesh,0.9070023786511768,1.0,0.1657696722813811,-6859.941333333333,0.09202999046545897,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.001160021713842131,1.4806816717070388
Shopian,0.997,0.051,412.0,,412.0,392.0,20.0,0.0,0.0,0.0,1.0,13.29,Jammu and Kashmir,,,0.2573088092933204,1.0,,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.018603486742174,2.4756705293997445
Shravasti,0.999,0.0435,1267.5,464.5691552395617,2535.0,1218.5,49.0,0.0,-0.857,0.0,2.0,20.695,Uttar Pradesh,0.36623504551798325,0.022374102731078996,0.4006776379477251,1.0,0.5712108857064896,0,1,🟢 High Performance,4.0,Maintain + share best practices,-4.9274444226866905,2.6029168355196255
Shrawasti,0.4673333333333334,4.591555555555555,568.5555555555555,528.7788079885366,5117.0,551.8888888888889,16.666666666666668,0.1557777777777778,-0.24611111111111109,4952.205777777777,7.111111111111111,3.374587942222222,Uttar Pradesh,0.9284060226096039,1.0,0.06533568135957836,-4951.205777777777,0.03696079281153391,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.45841203926698626,0.04367649141376227
Shupiyan,0.20266666666666666,1.5764444444444445,74.0,89.57120072880568,666.0,73.88888888888889,0.1111111111111111,0.35111111111111115,-0.6666666666666666,1526.558888888889,0.4444444444444444,0.15481606,Jammu and Kashmir,1.1942826763840757,1.0,0.0029974067763794774,-1525.558888888889,0.004810609343850221,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.3808135162324525,-1.5464859239887767
Siang,0.12788888888888889,1.7001111111111111,11.444444444444445,24.16149369922683,103.0,11.0,0.4444444444444444,0.22522222222222224,0.2222222222222222,117.04922222222223,0.8888888888888888,0.02443209888888889,Arunachal Pradesh,1.9415486008307274,1.0,0.0004730319242766484,-116.04922222222223,0.0007439831267516108,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9229234966119364,-1.9601998336795652
Sibsagar,0.49666666666666665,3.359111111111111,304.1111111111111,284.05300757272596,2737.0,230.55555555555554,73.55555555555556,0.14166666666666666,0.6766666666666666,612.8038888888889,14.444444444444445,0.8368700925555556,Assam,0.9309821806826416,1.0,0.016202712343766808,-611.8038888888889,0.019769726387564645,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.4204052345172029,0.010358605610436921
Siddharth Nagar,0.9984999999999999,0.034,2170.5,2513.7646071181766,4341.0,2094.5,76.0,0.0,-0.8575,0.0,3.0,19.285,Uttar Pradesh,1.1576166737822595,0.07005700042693558,0.373378509196515,1.0,0.6060718725004093,0,1,🟢 High Performance,4.0,Maintain + share best practices,-3.8130928462131264,2.830180805862407
Siddharthnagar,0.48000000000000004,3.0713333333333335,1557.0,1325.8349256223414,14013.0,1512.6666666666667,44.333333333333336,0.16733333333333333,0.015777777777777766,6587.835444444445,9.222222222222221,3.989332411111111,Uttar Pradesh,0.8509851897447634,1.0,0.07723780079595569,-6586.835444444445,0.10121782092398371,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.13620267785542586,1.1757281314692412
Siddipet,0.16622222222222222,4.924333333333333,208.44444444444446,269.4699014320111,1876.0,208.33333333333334,0.1111111111111111,0.2613333333333333,0.34933333333333333,1295.02,13.666666666666666,0.02711919577777778,Telangana,1.2865936938398408,1.0,0.0005250570334516511,-1294.02,0.013550605298893417,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.34142789717846544,-1.1645476399561763
Sidhi,0.30644444444444446,3.6727777777777777,699.1111111111111,845.9080098397882,6292.0,697.4444444444445,1.6666666666666667,0.2961111111111111,-0.13333333333333333,13508.054,4.666666666666667,0.16406044444444445,Madhya Pradesh,1.2082482286237255,1.0,0.0031763880821770465,-13507.054,0.045447978966224614,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9690160655960508,0.1602791856616565
Sikar,0.4112222222222222,3.768333333333333,1266.6666666666667,1574.8403093647305,11400.0,1247.111111111111,19.555555555555557,0.2521111111111111,1.3955555555555554,4384.624,25.333333333333332,3.337495178666666,Rajasthan,1.2423142067037052,1.0,0.06461752524040011,-4383.624,0.08234376354338217,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9330571970109708,0.9634829417082137
Simdega,0.26466666666666666,4.225444444444445,231.0,322.62981883266775,2079.0,229.55555555555554,1.4444444444444444,0.2554444444444444,-0.2916666666666667,6087.167333333334,3.111111111111111,0.07210161333333333,Jharkhand,1.3906457708304645,1.0,0.0013959654081961922,-6086.167333333334,0.015016902140937852,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.3975616266157637,-0.9625283473488748
Sindhudurg,0.24477777777777776,6.769555555555556,133.55555555555554,169.99125794515956,1202.0,131.11111111111111,2.4444444444444446,0.2853333333333333,0.5025555555555555,2712.737333333333,21.11111111111111,0.020534905,Maharashtra,1.2633536924082875,1.0,0.00039757802516940947,-2711.737333333333,0.008682210857819768,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.4044381851147644,-0.8818418622827673
Singrauli,0.28833333333333333,3.2535555555555558,727.7777777777778,875.66443027249,6550.0,725.3333333333334,2.4444444444444446,0.30833333333333335,-0.1111111111111111,12678.91022222222,5.222222222222222,0.16670085333333332,Madhya Pradesh,1.201552046417504,1.0,0.003227509261051952,-12677.91022222222,0.047311548351680104,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9281882746665363,0.10653261085494506
Sirmaur,0.24688888888888888,5.0921111111111115,176.0,224.42871919609576,1584.0,175.22222222222223,0.7777777777777778,0.27799999999999997,-0.17244444444444446,3518.901,7.333333333333333,0.03736321277777778,Himachal Pradesh,1.2679588655146652,1.0,0.0007233923093471013,-3517.901,0.011441449250238364,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.10909901883678212,-1.077133990912092
