District,State,Risk_Score,CIS,Severity,Intervention,Priority,Budget,Duration_Days,Start_Date,End_Date,Staff_Required,Responsible_Authority,Target_Enrollments
Kokrajhar,Assam,1.2,0.7316666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
North Delhi,Delhi,1.1,0.343,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Zunheboto,Nagaland,1.1,0.3867777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hardoi,Uttar Pradesh,1.1,0.493111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hathras,Uttar Pradesh,1.1,0.4585555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Amreli,Gujarat,1.1,0.522,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hoshiarpur,Punjab,1.1,0.535888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Basti,Uttar Pradesh,1.1,0.3702222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dhaulpur,Rajasthan,1.1,0.7022,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
East Nimar,Madhya Pradesh,1.1,0.4785555555555556,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Haridwar,Uttarakhand,1.1,0.3602222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Surat,Gujarat,1.1,0.3877777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hisar,Haryana,1.1,0.3312222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sambhal,Uttar Pradesh,1.0,0.364,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Lunglei,Mizoram,1.0,0.4247777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
South West Delhi,Delhi,1.0,0.3284444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Gir Somnath,Gujarat,1.0,0.5690000000000001,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Bongaigaon,Assam,1.0,0.5585555555555556,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Rohtak,Haryana,1.0,0.3352222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sawai Madhopur,Rajasthan,1.0,0.3814444444444445,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Patiala,Punjab,0.9,0.3694444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jangaon,Telangana,0.9,0.4108,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Karbi Anglong,Assam,0.9,0.5086666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Purba Champaran,Bihar,0.9,0.83375,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sepahijala,Tripura,0.9,0.3866666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Champhai,Mizoram,0.9,0.5082222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Navsari,Gujarat,0.8,0.5431111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sonitpur,Assam,0.8,0.772,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dimapur,Nagaland,0.8,0.6858888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dibrugarh,Assam,0.8,0.7217777777777779,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Bhojpur,Bihar,0.8,0.3823333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Nadia,West Bengal,0.8,0.5197647058823529,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Nadia,West Bengal,0.8,0.5197647058823529,🟢 LOW,Digital Literacy & Awareness Program,🟡 MEDIUM,"₹250,000",45,2026-01-24,2026-03-10,5,District Collector Office,1500
Parbhani,Maharashtra,0.8,0.4872222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Tinsukia,Assam,0.8,0.6788888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Mysuru,Karnataka,0.7,0.4298888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Porbandar,Gujarat,0.7,0.5770000000000001,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
North East Delhi,Delhi,0.7,0.3466666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Kheda,Gujarat,0.7,0.6211111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Ludhiana,Punjab,0.7,0.6595555555555556,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Giridih,Jharkhand,0.7,0.3944444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
K.V.Rangareddy,Andhra Pradesh,0.7,0.4642,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Datia,Madhya Pradesh,0.6,0.4515555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Raichur,Karnataka,0.6,0.3694444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jalgaon,Maharashtra,0.6,0.5431111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jehanabad,Bihar,0.6,0.4656666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jyotiba Phule Nagar,Uttar Pradesh,0.6,0.7203999999999999,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
North Tripura,Tripura,0.6,0.3967777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Tuensang,Nagaland,0.6,0.4692222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Nandurbar,Maharashtra,0.6,0.7036153846153846,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Tarn Taran,Punjab,0.6,0.4073333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Thane,Maharashtra,0.5,0.4678,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dehradun,Uttarakhand,0.5,0.5323333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Nagpur,Maharashtra,0.5,0.4105555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Cachar,Assam,0.5,0.6188888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Cooch Behar,West Bengal,0.5,0.4344444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Vidisha,Madhya Pradesh,0.5,0.4377777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Devbhumi Dwarka,Gujarat,0.5,0.6255555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Patna,Bihar,0.5,0.6737777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Amroha,Uttar Pradesh,0.5,0.4896666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Kalaburagi,Karnataka,0.5,0.3096666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Madhubani,Bihar,0.5,0.7364444444444445,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jorhat,Assam,0.4,0.7601111111111112,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Baksa,Assam,0.4,0.7537777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dahod,Gujarat,0.4,0.5188888888888888,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jaunpur,Uttar Pradesh,0.4,0.4375555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Lawngtlai,Mizoram,0.4,0.6317777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Uttar Dinajpur,West Bengal,0.4,0.4588888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Lakhisarai,Bihar,0.4,0.4547777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sukma,Chhattisgarh,0.4,0.5556666666666668,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Kohima,Nagaland,0.4,0.5281111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Gopalganj,Bihar,0.3,0.6083333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Barwani,Madhya Pradesh,0.3,0.5714444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Begusarai,Bihar,0.3,0.364,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jamnagar,Gujarat,0.3,0.5806666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Shrawasti,Uttar Pradesh,0.3,0.4673333333333334,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Baghpat,Uttar Pradesh,0.3,0.4439090909090909,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Panna,Madhya Pradesh,0.3,0.5126666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Karauli,Rajasthan,0.3,0.4346666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Siwan,Bihar,0.3,0.6121111111111112,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Baran,Rajasthan,0.3,0.4065555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Satara,Maharashtra,0.3,0.7038888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Saran,Bihar,0.3,0.6198888888888888,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Churu,Rajasthan,0.3,0.5082222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Tonk,Rajasthan,0.3,0.3261111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Anand,Gujarat,0.3,0.7336666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Bharatpur,Rajasthan,0.3,0.4217777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Central Delhi,Delhi,0.3,0.493111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jalaun,Uttar Pradesh,0.3,0.4711111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
West Champaran,Bihar,0.3,0.4831111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sitamarhi,Bihar,0.2,0.739,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Churachandpur,Manipur,0.2,0.5515555555555556,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Amravati,Maharashtra,0.2,0.3886666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hingoli,Maharashtra,0.2,0.5245384615384615,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Darjeeling,West Bengal,0.2,0.7198888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Vadodara,Gujarat,0.2,0.6685555555555556,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Balaghat,Madhya Pradesh,0.2,0.323,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
West Singhbhum,Jharkhand,0.2,0.3993333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Kamrup,Assam,0.2,0.7806,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Latur,Maharashtra,0.2,0.5406666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Dewas,Madhya Pradesh,0.2,0.5228888888888888,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Saharanpur,Uttar Pradesh,0.1,0.5351111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jabalpur,Madhya Pradesh,0.1,0.3886666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sehore,Madhya Pradesh,0.1,0.4191111111111111,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Satna,Madhya Pradesh,0.1,0.3717777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Ranchi,Jharkhand,0.1,0.5832222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Araria,Bihar,0.1,0.5232222222222221,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Gaya,Bihar,0.1,0.6952222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Chatra,Jharkhand,0.1,0.5007777777777778,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Gonda,Uttar Pradesh,0.1,0.477,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Banaskantha,Gujarat,0.1,0.485,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Hapur,Uttar Pradesh,0.1,0.4446666666666666,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Kachchh,Gujarat,0.1,0.4998888888888888,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Katni,Madhya Pradesh,0.1,0.4854444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Mainpuri,Uttar Pradesh,0.1,0.6065555555555555,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Bundi,Rajasthan,0.1,0.4423333333333333,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Firozabad,Uttar Pradesh,0.1,0.4026666666666667,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Jalor,Rajasthan,0.1,0.4717777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Sabarkantha,Gujarat,0.1,0.4792222222222222,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Nagaur,Rajasthan,0.1,0.5678888888888889,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Saharsa,Bihar,0.1,0.6334444444444444,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
Palghar,Maharashtra,0.1,0.5957777777777777,🟢 LOW,Demographic Update Campaign,🟡 MEDIUM,"₹100,000",30,2026-01-24,2026-02-23,3,Block Development Officer + UIDAI Camp,2000
