state,district,month,enrol_0_17,enrol_18_plus,enrol_total,enrol_total_per_day,enrol_pincodes,enrol_valid_pins,demo_0_17,demo_18_plus,demo_total,demo_total_per_day,demo_pincodes,bio_0_17,bio_18_plus,bio_total,bio_total_per_day,bio_pincodes,date,update_lag_index,demo_volatility,cis,bio_share,enrol_0_17_lag_5y,mbu_lag,enrol_momentum,service_pressure,adult_child_ratio,bio_quality_score,spatial_coverage,coverage_gap,update_velocity,cluster,district_cluster,anomaly_score,is_anomaly,state_raw,district_raw,inclusion_score,child_enrollment_rate,adult_enrollment_rate,age_gap,age_equity_category,cis_quartile,vulnerability_score,vulnerability_level,baseline_child,baseline_adult,baseline_total,momentum,risk_score,priority_rank,risk_category
Tripura,West Tripura,2025-12,492.0,3.0,495.0,0.081614584,33.0,192.0,857.0,9882.0,10739.0,0.41881356,38.0,4219.0,4437.0,8656.0,0.41957894,38.0,2025-12-01,39.103,2752.3416,0.364,0.446,492.0,8.558,-0.284,176.32,7.322,17.452,36.0,4.286,0.84,2,2,0.1523274499342862,0,Tripura,West Tripura,0.0,0.36444444444444446,0.000303459437588509,-0.36414098500685593,Child-Favored,Q2 (Low),33.038743400211196,Moderate,303.0,8.333333333333334,311.3333333333333,0.19066666666666665,100.0,990,🔴 CRITICAL
West Bengal,Alipurduar,2025-12,156.0,127.0,283.0,0.07824562,24.0,114.0,326.0,1860.0,2186.0,0.11822335,25.0,619.0,337.0,956.0,0.08379501,24.0,2025-12-01,11.063,430.2422,0.323,0.304,156.0,3.943,-0.249,42.46,4.114,3.366,24.0,0.471,0.2,0,0,0.1810922894105867,0,West Bengal,Alipurduar,0.0,0.32298136645962733,0.06388329979879276,-0.25909806666083457,Child-Favored,Q2 (Low),44.780464625132,Moderate,359.44444444444446,48.666666666666664,408.1111111111111,0.12355555555555557,100.0,991,🔴 CRITICAL
Uttar Pradesh,Aligarh,2025-12,2365.0,18.0,2383.0,0.22862686,36.0,335.0,2433.0,34009.0,36442.0,1.2308062,38.0,14807.0,7857.0,22664.0,0.9631884,37.0,2025-12-01,24.793,11845.355,0.493,0.383,2365.0,6.258,-0.453,527.73,7.09,9.507,37.0,1.714,2.19,0,0,0.036761020229398,0,Uttar Pradesh,Aligarh,0.0,0.4928110022921442,0.0005289761372986952,-0.4922820261548455,Child-Favored,Q3 (Medium),26.135417106652586,Moderate,2845.1111111111113,65.11111111111111,2910.222222222222,0.15522222222222223,100.0,992,🔴 CRITICAL
Kerala,Alappuzha,2025-12,590.0,42.0,632.0,0.044792626,106.0,434.0,659.0,10681.0,11340.0,0.13388582,116.0,5338.0,5421.0,10759.0,0.14601609,116.0,2025-12-01,34.912,2155.4307,0.472,0.487,590.0,9.032,-0.364,65.19,8.578,16.997,113.0,1.78,0.28,2,2,0.1512041264485132,0,Kerala,Alappuzha,0.0,0.472,0.0039164490861618795,-0.4680835509138381,Child-Favored,Q3 (Medium),27.505976768743402,Moderate,380.8888888888889,14.555555555555555,395.44444444444446,0.2928888888888889,100.0,993,🔴 CRITICAL
Maharashtra,Akola,2025-12,752.0,1.0,753.0,0.11584541,28.0,207.0,640.0,9465.0,10105.0,0.4287237,33.0,6341.0,11299.0,17640.0,0.8046959,32.0,2025-12-01,36.797,11781.517,0.54,0.636,752.0,8.421,-0.499,295.16,6.795,23.395,31.0,0.524,1.23,2,2,0.1314388401644675,0,Maharashtra,Akola,0.0,0.5398420674802584,0.00010563008344776593,-0.5397364373968107,Child-Favored,Q4 (Best),33.68569165786695,Moderate,517.6666666666666,5.444444444444445,523.1111111111111,0.3502222222222222,100.0,994,🔴 CRITICAL
Rajasthan,Ajmer,2025-12,1693.0,6.0,1699.0,0.13150121,53.0,413.0,2150.0,15814.0,17964.0,0.42691967,55.0,10788.0,8213.0,19001.0,0.5203738,54.0,2025-12-01,21.744,5629.0835,0.44,0.514,1693.0,6.368,-0.588,226.78,4.116,11.177,54.0,2.438,0.95,2,2,0.1139547299429208,0,Rajasthan,Ajmer,0.0,0.440426638917794,0.00037924277858542444,-0.44004739613920857,Child-Favored,Q3 (Medium),28.688827877507922,Moderate,1331.888888888889,16.444444444444443,1348.3333333333333,0.24044444444444446,100.0,995,🔴 CRITICAL
Mizoram,Aizawl,2025-12,73.0,1.0,74.0,0.05547619,15.0,42.0,178.0,1431.0,1609.0,0.15140763,20.0,1610.0,471.0,2081.0,0.26851407,19.0,2025-12-01,49.2,47.710934,0.29,0.564,73.0,21.757,-0.797,67.09,5.683,27.747,18.0,5.333,0.42,3,3,0.1856000734286406,0,Mizoram,Aizawl,0.0,0.2896825396825397,0.0006978367062107466,-0.28898470297632894,Child-Favored,Q1 (Worst),37.05860612460401,Moderate,110.88888888888889,6.777777777777778,117.66666666666667,0.24477777777777776,100.0,996,🔴 CRITICAL
Gujarat,Ahmedabad,2025-12,3020.0,138.0,3158.0,0.1473508,77.0,687.0,5877.0,47821.0,53698.0,0.7682875,88.0,22088.0,23744.0,45832.0,0.7866844,87.0,2025-12-01,31.507,19417.725,0.339,0.46,3020.0,7.311,-0.478,393.4,5.39,14.508,84.0,4.0,1.55,1,1,-0.0624467969418862,1,Gujarat,Ahmedabad,0.0,0.3394021128343448,0.0028773978315262717,-0.3365247150028185,Child-Favored,Q2 (Low),34.04810982048574,Moderate,2058.1111111111113,67.44444444444444,2125.5555555555557,0.39133333333333337,100.0,997,🔴 CRITICAL
Maharashtra,Ahmed Nagar,2025-12,138.0,0.0,138.0,0.06013889,34.0,72.0,38.0,1141.0,1179.0,0.07377733,52.0,176.0,967.0,1143.0,0.08254004,50.0,2025-12-01,16.705,1266.8342,0.78,0.492,138.0,1.266,0.683,16.95,6.446,8.223,45.0,1.19,0.16,0,0,0.1839596794969301,0,Maharashtra,Ahmed Nagar,0.0,0.7796610169491526,0.0,-0.7796610169491526,Child-Favored,Q4 (Best),11.529197465681097,Low,37.77777777777778,0.0,37.77777777777778,0.4092222222222222,100.0,998,🔴 CRITICAL
Maharashtra,Ahmadnagar,2025-12,4440.0,6.0,4446.0,0.1782375,90.0,800.0,2193.0,39576.0,41769.0,0.53024805,93.0,23258.0,25466.0,48724.0,0.72587067,94.0,2025-12-01,20.349,41315.062,0.669,0.538,4440.0,5.237,0.285,325.51,5.967,10.957,92.0,3.429,1.26,4,4,-0.0569955195416068,1,Maharashtra,Ahmadnagar,0.0,0.6692794694000603,0.00015158022383346387,-0.6691278891762269,Child-Favored,Q4 (Best),17.194635691657865,Low,1300.7777777777778,14.333333333333334,1315.111111111111,0.2538888888888889,100.0,999,🔴 CRITICAL
Gujarat,Ahmadabad,2025-12,156.0,0.0,156.0,0.04,46.0,119.0,42.0,2666.0,2708.0,0.09296656,61.0,150.0,2700.0,2850.0,0.10973462,58.0,2025-12-01,35.401,954.5818,0.784,0.513,156.0,0.955,-0.549,33.48,13.397,18.153,55.0,2.294,0.2,0,0,0.1559171022188604,0,Gujarat,Ahmadabad,0.0,0.7839195979899497,0.0,-0.7839195979899497,Child-Favored,Q4 (Best),11.92146779303062,Low,714.1111111111111,26.666666666666668,740.7777777777778,0.06977777777777777,100.0,1000,🔴 CRITICAL
Maharashtra,Ahilyanagar,2025-12,13.0,0.0,13.0,0.0325,11.0,12.0,200.0,2218.0,2418.0,0.07520669,87.0,1.0,16.0,17.0,0.031875,15.0,2025-12-01,173.929,0.0,0.061,0.007,13.0,0.071,0.0,21.36,10.364,1.214,38.0,0.857,0.11,0,0,0.1552466979335706,0,Maharashtra,Ahilyanagar,0.0,0.06074766355140187,0.0,-0.06074766355140187,Balanced,Q1 (Worst),55.31989440337909,High,13.0,0.0,13.0,0.0,100.0,1001,🔴 CRITICAL
Uttar Pradesh,Agra,2025-12,3115.0,264.0,3379.0,0.37040818,29.0,294.0,3784.0,41970.0,45754.0,1.9547417,33.0,14994.0,10773.0,25767.0,1.3319551,30.0,2025-12-01,21.16,14786.154,0.451,0.36,3115.0,4.812,-0.414,769.04,6.121,7.623,31.0,1.286,3.29,0,0,-0.0162343744611089,1,Uttar Pradesh,Agra,0.0,0.4514492753623188,0.006250739907659524,-0.4451985354546593,Child-Favored,Q3 (Medium),28.12032734952481,Moderate,3222.777777777778,100.55555555555556,3323.3333333333335,0.262,100.0,1002,🔴 CRITICAL
Madhya Pradesh,Agar Malwa,2025-12,636.0,23.0,659.0,0.3321875,6.0,64.0,220.0,2183.0,2403.0,0.48149067,6.0,552.0,1892.0,2444.0,0.5120779,6.0,2025-12-01,7.344,954.50214,0.742,0.504,636.0,0.867,0.13,255.11,2.574,3.703,6.0,-0.3,0.99,0,0,0.1856983475038635,0,Madhya Pradesh,Agar Malwa,0.20079999999999987,0.7421236872812136,0.01042138649750793,-0.7317023007837057,Child-Favored,Q4 (Best),39.132650475184796,Moderate,278.6666666666667,3.2222222222222223,281.8888888888889,0.34777777777777774,100.0,1003,🔴 CRITICAL
Telangana,Adilabad,2025-12,400.0,1.0,401.0,0.06994444,42.0,180.0,990.0,6016.0,7006.0,0.22084397,49.0,6594.0,3601.0,10195.0,0.3261172,49.0,2025-12-01,42.789,595.51685,0.288,0.593,400.0,16.444,0.149,121.99,4.326,25.361,47.0,2.429,0.55,3,3,0.1594397011323083,0,Telangana,Adilabad,0.0,0.2875629043853343,0.00016616816218012627,-0.28739673622315415,Child-Favored,Q1 (Worst),36.9555121436114,Moderate,244.55555555555554,0.2222222222222222,244.77777777777777,0.14605555555555555,100.0,1004,🔴 CRITICAL
Andhra Pradesh,Adilabad,2025-12,108.0,0.0,108.0,0.037816092,33.0,87.0,635.0,6656.0,7291.0,0.19669463,48.0,1641.0,4749.0,6390.0,0.21361746,48.0,2025-12-01,125.514,546.5714,0.145,0.467,108.0,15.055,-0.84,105.24,8.946,58.624,43.0,0.294,0.41,3,3,0.1436961795785315,0,Andhra Pradesh,Adilabad,0.0,0.14516129032258066,0.0,-0.14516129032258066,Child-Favored,Q1 (Worst),60.84615628299894,High,244.55555555555554,0.2222222222222222,244.77777777777777,0.14605555555555555,100.0,1005,🔴 CRITICAL
Odisha,Anugul,2025-12,4.0,0.0,4.0,0.04,1.0,3.0,1.0,47.0,48.0,0.068636365,1.0,3.0,14.0,17.0,0.043333333,1.0,2025-12-01,13.0,16.563011,0.667,0.258,4.0,0.6,0.333,16.25,7.833,3.4,1.0,-0.846,0.11,0,0,0.1971473285722098,0,Odisha,ANUGUL,0.0,0.6666666666666666,0.0,-0.6666666666666666,Child-Favored,Q4 (Best),53.98182682154171,High,9.409090909090908,0.0,9.409090909090908,0.30822727272727274,100.0,1006,🔴 CRITICAL
West Bengal,Nadia,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,2.0,2.0,0.03,1.0,2025-12-01,3.0,2.6457512,0.0,0.5,0.0,0.0,-1.0,1.0,1.0,2.0,1.0,-0.882,0.06,0,0,0.2077782356258178,0,West Bengal,nadia,0.3646,0.0,0.0,0.0,Balanced,Q1 (Worst),87.73503695881732,Critical,992.5294117647059,49.588235294117645,1042.1176470588234,0.1274705882352941,99.51891473675596,1007,🔴 CRITICAL
West Bengal,Kolkata,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.045,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,3.0,5.5075707,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0,-0.941,0.04,0,0,0.2090034683323904,0,West Bengal,KOLKATA,0.3822999999999999,0.0,0.0,0.0,Balanced,Q1 (Worst),88.91503695881731,Critical,741.4615384615385,55.61538461538461,797.0769230769231,0.34661538461538466,98.37582084034594,1008,🔴 CRITICAL
Arunachal Pradesh,Kamle,2025-12,2.0,0.0,2.0,0.03,1.0,2.0,3.0,6.0,9.0,0.03857143,1.0,2.0,2.0,4.0,0.03,1.0,2025-12-01,4.333,27.64658,0.333,0.286,2.0,0.667,-0.9,3.25,1.0,1.333,1.0,0.0,0.07,0,0,0.1887582708115185,0,Arunachal Pradesh,Kamle,0.16649999999999998,0.3333333333333333,0.0,-0.3333333333333333,Child-Favored,Q2 (Low),53.487265047518484,High,4.666666666666667,0.3333333333333333,5.0,0.18333333333333335,98.36624699633236,1009,🔴 CRITICAL
Uttarakhand,Udham Singh Nagar,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0,0.0,0.03,0,0,0.2090034683323904,0,Uttaranchal,Udham Singh Nagar *,0.09999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.09503695881732,High,607.7,1.8,609.5,0.25179999999999997,97.76681421525231,1010,🔴 CRITICAL
Jammu and Kashmir,Doda,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.03,3.0,2025-12-01,3.0,1194.5381,0.0,0.75,0.0,2.0,-1.0,0.75,0.0,3.0,1.0,0.0,0.03,0,0,0.2072640077172629,0,Jammu & Kashmir,Doda,0.09999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.09503695881732,High,344.0,2.4615384615384617,346.46153846153845,0.29007692307692307,96.56620715821424,1011,🔴 CRITICAL
Jammu and Kashmir,Badgam,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,1.0,1.0,2.0,0.03,2.0,2025-12-01,3.0,1074.1603,0.0,0.5,0.0,1.0,-1.0,0.75,1.0,2.0,1.0,0.0,0.06,0,0,0.2079562987467803,0,Jammu & Kashmir,Badgam,0.09999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.09503695881732,High,143.53846153846155,0.07692307692307693,143.6153846153846,0.15415384615384614,95.65352024982732,1012,🔴 CRITICAL
Odisha,Nayagarh,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.03,1.0,2025-12-01,3.0,0.0,0.0,0.75,0.0,1.0,0.0,1.5,0.0,3.0,0.0,-0.923,0.03,0,0,0.2103888963165189,0,Odisha,NAYAGARH,0.37689999999999996,0.0,0.0,0.0,Balanced,Q1 (Worst),88.55503695881733,Critical,129.21052631578948,0.5789473684210527,129.78947368421052,0.11105263157894736,95.58828619544308,1013,🔴 CRITICAL
Jammu and Kashmir,Kargil,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,3.0,224.64862,0.0,0.0,0.0,0.0,-1.0,1.5,3.0,0.0,0.0,-0.5,0.03,0,0,0.2090034683323904,0,Jammu & Kashmir,Kargil,0.24999999999999994,0.0,0.0,0.0,Balanced,Q1 (Worst),80.09503695881732,Critical,46.09090909090909,0.36363636363636365,46.45454545454545,0.15327272727272725,95.20984858065925,1014,🔴 CRITICAL
Tamil Nadu,Tiruvarur,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.03,1.0,2025-12-01,3.0,1.1547005,0.0,0.75,0.0,0.0,0.0,1.5,0.0,3.0,0.0,-0.967,0.03,0,0,0.2103888963165189,0,Tamil Nadu,Tiruvarur,0.39009999999999995,0.0,0.0,0.0,Balanced,Q1 (Worst),89.43503695881732,Critical,0.3333333333333333,0.0,0.3333333333333333,0.0,95.00151764259516,1015,🔴 CRITICAL
Manipur,Kangpokpi,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.03,3.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.333,0.0,1.0,-0.5,0.03,0,0,0.2058670428764223,0,Manipur,Kangpokpi,0.24999999999999994,0.0,0.0,0.0,Balanced,Q1 (Worst),80.09503695881732,Critical,0.0,0.0,0.0,0.0,95.0,1016,🔴 CRITICAL
Jammu and Kashmir,Kathua,2025-12,5.0,0.0,5.0,0.03,4.0,5.0,0.0,20.0,20.0,0.05727273,4.0,6.0,8.0,14.0,0.032307692,4.0,2025-12-01,5.667,1590.0277,0.833,0.4,5.0,1.0,-0.989,2.62,3.333,2.333,4.0,1.5,0.09,3,3,0.1869376223121724,0,Jammu & Kashmir,Kathua,0.03309999999999996,0.8333333333333334,0.0,-0.8333333333333334,Child-Favored,Q4 (Best),8.529524815205916,Low,227.15384615384616,0.6923076923076923,227.84615384615384,0.23176923076923076,94.38921505773851,1017,🔴 CRITICAL
Jammu and Kashmir,Baramula,2025-12,10.0,0.0,10.0,0.03875,5.0,8.0,5.0,28.0,33.0,0.04857143,3.0,13.0,7.0,20.0,0.040666666,4.0,2025-12-01,4.818,2710.6597,0.625,0.37,10.0,1.182,-0.983,4.08,1.75,1.818,4.0,1.5,0.09,3,3,0.1913423512101639,0,Jammu & Kashmir,Baramula,0.0,0.625,0.0,-0.625,Child-Favored,Q4 (Best),18.90262935586061,Low,286.9230769230769,4.923076923076923,291.84615384615387,0.1630769230769231,92.3263400492261,1018,🔴 CRITICAL
West Bengal,South 24 Parganas,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,31829.32,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,1,1,0.2067235367721296,0,west Bengal,South 24 Parganas,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,1384.9166666666667,12.666666666666666,1397.5833333333333,0.043333333333333335,86.30542557227773,1019,🔴 CRITICAL
Jammu and Kashmir,Srinagar,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,0.0,2.0,2.0,0.03,2.0,0.0,6.0,6.0,0.036,3.0,2025-12-01,4.0,4242.3696,0.5,0.667,1.0,0.0,-0.999,1.14,1.0,3.0,2.0,0.5,0.07,3,3,0.2020186701873098,0,Jammu & Kashmir,Srinagar,0.1499999999999999,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),35.12671594508976,Moderate,240.30769230769232,10.384615384615385,250.69230769230768,0.2309230769230769,86.09410356937865,1020,🔴 CRITICAL
Arunachal Pradesh,Leparada,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,1.0,3.0,4.0,0.03,1.0,3.0,0.0,3.0,0.03,1.0,2025-12-01,3.5,4.163332,0.333,0.375,1.0,1.5,0.0,1.75,1.0,1.5,1.0,0.0,0.06,0,0,0.1905903542950244,0,Arunachal Pradesh,Leparada,0.24980000000000002,0.3333333333333333,0.0,-0.3333333333333333,Child-Favored,Q2 (Low),53.460876451953546,High,0.5,0.25,0.75,0.0,85.85227646389276,1021,🔴 CRITICAL
Maharashtra,Thane,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-0.952,0.03,0,0,0.2074448710081131,0,Maharashtra,Dist : Thane,0.5856,0.0,0.0,0.0,Balanced,Q1 (Worst),89.07167898627245,Critical,4272.1,96.7,4368.8,0.27,84.45056279246238,1022,🔴 CRITICAL
Uttar Pradesh,Chandauli,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,2.0,0.0,0.0,0.333,0.0,0.0,0.0,0.67,0.0,1.0,1.0,-0.857,0.06,0,0,0.2079562987467803,0,Uttar Pradesh,Chandauli *,0.45709999999999995,0.0,0.0,0.0,Balanced,Q1 (Worst),87.20335797254488,Critical,939.1,17.5,956.6,0.3499,84.27565448336917,1023,🔴 CRITICAL
Rajasthan,Deeg,2025-12,29.0,0.0,29.0,0.06,8.0,15.0,2.0,78.0,80.0,0.06325,9.0,2.0,75.0,77.0,0.05173913,11.0,2025-12-01,5.233,35.501175,0.906,0.487,29.0,0.067,1.0,5.41,2.438,2.567,9.0,-0.375,0.11,0,0,0.182393549494744,0,Rajasthan,Deeg,0.5327999999999999,0.90625,0.0,-0.90625,Child-Favored,Q4 (Best),32.36577613516368,Moderate,7.125,1.5,8.625,0.125,83.22743961047172,1024,🔴 CRITICAL
Maharashtra,Hingoli,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,2025-12-01,2.0,0.57735026,0.0,0.667,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,-0.952,0.03,0,0,0.2075224877468972,0,Maharashtra,Hingoli *,0.48560000000000003,0.0,0.0,0.0,Balanced,Q1 (Worst),89.10335797254487,Critical,601.3076923076923,28.692307692307693,630.0,0.12030769230769231,82.7377104999465,1025,🔴 CRITICAL
West Bengal,South Twenty Four Parganas,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.70710677,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.941,0.03,0,0,0.2067235367721296,0,West Bengal,South  Twenty Four Parganas,0.48229999999999995,0.0,0.0,0.0,Balanced,Q1 (Worst),88.88335797254487,Critical,373.0,0.36363636363636365,373.3636363636364,0.22327272727272726,81.69824206399393,1026,🔴 CRITICAL
Odisha,Sundergarh,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,2.0,3781.952,0.0,0.333,0.0,0.0,-1.0,0.67,1.0,1.0,1.0,-0.6,0.06,2,2,0.2079562987467803,0,Orissa,Sundergarh,0.38,0.0,0.0,0.0,Balanced,Q1 (Worst),82.06335797254488,Critical,362.0,1.7272727272727273,363.72727272727275,0.22,81.64815985835335,1027,🔴 CRITICAL
Karnataka,Udupi,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,2.0,0.57735026,0.0,0.333,0.0,0.0,0.0,0.67,1.0,1.0,1.0,-0.895,0.06,0,0,0.2079562987467803,0,Karnataka,Udupi *,0.4685,0.0,0.0,0.0,Balanced,Q1 (Worst),87.96335797254487,Critical,295.8333333333333,3.5833333333333335,299.4166666666667,0.20266666666666666,81.34690780321235,1028,🔴 CRITICAL
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,22848.062,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.03,3,3,0.2067235367721296,0,West Bengli,Hooghly,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,294.6862745098039,6.705882352941177,301.3921568627451,0.032705882352941175,81.34168532722309,1029,🔴 CRITICAL
Uttarakhand,Tehri Garhwal,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,2885.4497,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.03,3,3,0.2067235367721296,0,Uttaranchal,Tehri Garhwal,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,276.8,1.3,278.1,0.16970000000000002,81.26025041102821,1030,🔴 CRITICAL
Mizoram,Khawzawl,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,2.0,2.0,4.0,0.04,1.0,1.0,0.0,1.0,0.03,1.0,2025-12-01,2.5,5.6862407,0.25,0.167,1.0,0.5,-0.857,1.25,0.5,0.5,1.0,-0.333,0.07,0,0,0.1922323537017883,0,Mizoram,Khawzawl,0.3998999999999999,0.25,0.0,-0.25,Child-Favored,Q1 (Worst),64.2391974656811,High,3.0,6.0,9.0,-0.21425,80.80188171711677,1031,🔴 CRITICAL
Andhra Pradesh,Madanapalle,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0,0,0.2067235367721296,0,Madanapalle,Kadiri Road,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,0.0,0.0,0.0,0.0,80.0,1032,🔴 CRITICAL
Goa,Tiswadi,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,1.1547005,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.917,0.03,0,0,0.2067235367721296,0,Goa,Tiswadi,0.47509999999999997,0.0,0.0,0.0,Balanced,Q1 (Worst),88.40335797254488,Critical,0.0,0.0,0.0,0.0,80.0,1033,🔴 CRITICAL
Manipur,Near meera hospital,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0,0,0.2067235367721296,0,Jaipur,Near meera hospital,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,0.0,0.0,0.0,0.0,80.0,1034,🔴 CRITICAL
Haryana,Near University Thana,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0,0,0.2067235367721296,0,Darbhanga,Near University Thana,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,0.0,0.0,0.0,0.0,80.0,1035,🔴 CRITICAL
West Bengal,Bally Jagachha,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,2.0,0.57735026,0.0,0.333,0.0,0.0,0.0,0.67,1.0,1.0,1.0,-0.882,0.06,0,0,0.2079562987467803,0,West Bengal,Bally Jagachha,0.4646,0.0,0.0,0.0,Balanced,Q1 (Worst),87.70335797254488,Critical,0.0,0.0,0.0,0.0,80.0,1036,🔴 CRITICAL
Goa,Bicholim,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.917,0.03,0,0,0.2067235367721296,0,Goa,Bicholim,0.47509999999999997,0.0,0.0,0.0,Balanced,Q1 (Worst),88.40335797254488,Critical,0.0,0.0,0.0,0.0,80.0,1037,🔴 CRITICAL
Telangana,Balanagar,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0,0,0.2067235367721296,0,BALANAGAR,IDPL COLONY,0.19999999999999998,0.0,0.0,0.0,Balanced,Q1 (Worst),70.06335797254488,High,0.0,0.0,0.0,0.0,80.0,1038,🔴 CRITICAL
